Block Number,X,Y,DMA,Zone,Status
2413,32.91942194,24.09519619,1,1135,water meter
2414,32.91935534,24.09520892,1,1135,water meter
2415,32.91926643,24.09522585,1,1135,illegal connection
2416,32.91922942,24.09515803,1,1135,water meter
2417,32.91935261,24.09512805,1,1135,water meter
2418,32.91935325,24.09502459,1,1135,water meter
2419,32.91921416,24.09505492,1,1135,water meter
2420,32.91918563,24.09497609,1,1135,water meter
2421,32.91926957,24.09495605,1,1135,water meter
2422,32.91934399,24.09493915,1,1135,water meter
2423,32.91941154,24.09492298,1,1135,water meter
2424,32.91950482,24.09490135,1,1135,water meter
2425,32.91949328,24.09482284,1,1135,water meter
2426,32.919482,24.09474789,1,1135,water meter
2427,32.9194793,24.09464906,1,1135,water meter
2428,32.91930604,24.09465184,1,1135,water meter
2429,32.91928633,24.09474126,1,1135,water meter
2430,32.91931275,24.09481428,1,1135,water meter
2431,32.91919201,24.09484542,1,1135,water meter
2432,32.91916018,24.0947692,1,1135,non-user
2433,32.91915394,24.09467667,1,1135,water meter
2434,32.91912848,24.09456659,1,1135,water meter
2435,32.9192382,24.09456173,1,1135,illegal connection
2436,32.91931442,24.09454085,1,1135,water meter
2438,32.91942787,24.09452834,1,1135,water meter
2439,32.91952002,24.09449167,1,1135,water meter
2440,32.91959493,24.09444547,1,1135,illegal connection
2441,32.91959941,24.09454241,1,1135,water meter
2442,32.91962167,24.0946466,1,1135,water meter
2444,32.91972134,24.09452745,1,1135,water meter
2445,32.91972318,24.09439721,1,1135,water meter
2446,32.92056352,24.09442538,1,1135,illegal connection
2449,32.92077274,24.09449811,1,1135,water meter
2450,32.92071156,24.0945347,1,1135,water meter
2451,32.92065076,24.09454339,1,1135,water meter
2452,32.92037135,24.09456325,1,1135,illegal connection
2453,32.92024708,24.09456487,1,1135,water meter
2454,32.92014473,24.09465044,1,1135,water meter
2455,32.92016465,24.09472573,1,1135,water meter
2456,32.92003528,24.09467661,1,1135,illegal connection
2458,32.91999305,24.09484147,1,1135,
2460,32.91996231,24.09497539,1,1135,illegal connection
2461,32.91997059,24.09509645,1,1135,water meter
2462,32.91985637,24.09511241,1,1135,water meter
2463,32.91977505,24.09510295,1,1135,water meter
2464,32.91986226,24.09498374,1,1135,water meter
2465,32.91986854,24.09493757,1,1135,water meter
2466,32.91987905,24.0948664,1,1135,water meter
2468,32.91991327,24.09474661,1,1135,water meter
2469,32.92010648,24.09454725,1,1135,water meter
2470,32.920061,24.09454023,1,1135,illegal connection
2471,32.92020373,24.09450252,1,1135,water meter
2472,32.92035453,24.09447552,1,1135,illegal connection
2474,32.92021392,24.09523783,1,1135,non-user
2475,32.92008347,24.09526248,1,1135,illegal connection
2476,32.92003725,24.09521467,1,1135,illegal connection
2477,32.92011463,24.09519299,1,1135,illegal connection
2478,32.92027663,24.09518758,1,1135,water meter
2480,32.92008381,24.09535557,1,1135,water meter
2481,32.92009809,24.09543688,1,1135,water meter
2482,32.9199014,24.09523055,1,1135,
2483,32.91990603,24.09529817,1,1135,water meter
2484,32.91991407,24.09534372,1,1135,illegal connection
2485,32.9199189,24.09537632,1,1135,illegal connection
2486,32.91993174,24.09546663,1,1135,water meter
2495,32.91973704,24.09540467,1,1135,water meter
2496,32.91961631,24.09541487,1,1135,water meter
2498,32.91964838,24.09570143,1,1135,illegal connection
2499,32.91974069,24.09571574,1,1135,water meter
2500,32.91983222,24.09573426,1,1135,illegal connection
2501,32.91991906,24.09575144,1,1135,water meter
2502,32.92002305,24.09577519,1,1135,water meter
2503,32.92013953,24.09562382,1,1135,illegal connection
2504,32.92016423,24.09571661,1,1135,water meter
2505,32.91957086,24.09566739,1,1135,water meter
2506,32.91949305,24.09575039,1,1135,illegal connection
2508,32.91941404,24.09576047,1,1135,water meter
2509,32.91944073,24.09566384,1,1135,water meter
2510,32.91937417,24.09560016,1,1135,water meter
2511,32.9194001,24.09555799,1,1135,water meter
2513,32.91947196,24.09556023,1,1135,illegal connection
2514,32.91950687,24.09554834,1,1135,water meter
2515,32.91956911,24.09554416,1,1135,water meter
2517,32.919489,24.09542746,1,1135,illegal connection
2518,32.91932907,24.09544344,1,1135,water meter
